SUBJECT_CUI,OBJECT_CUI
C0002615,C0004245
C4078806,C0023895
C0022252,C0242350
C0076096,C0008513
C0009137,C0023646
C0001648,C0238013
C0002499,C0039240
C4535718,C0276026
C5139788,C0750197
C1948068,C0155804
C0061863,C0021603
C0256103,C0007194
C0907410,C0272285
C0145185,C0008526
C0002260,C0007222
C2827241,C0520577
C0043822,C0159020
C1700874,C0030499
C0935989,C0162316
C0218986,C3203547
C0006711,C0276088
C1257954,C3203356
C0053229,C0020443
C4045491,C0021361
C0003968,C0558595
C0002640,C0524851
C0002499,C0033845
C1611934,C2936781
C3886460,C0007384
C0012472,C4721209
C0249458,C0349774
C2586675,C2936328
C3652618,C0333519
C1742789,C0006057
C0527129,C2711653
C0018546,C2931788
C0604284,C0339932
C0762737,C0030305
C0030077,C0020428
C0085259,C0276725
C0071972,C0152171
C0762662,C0018133
C0038710,C0010340
C0772395,C2936781
C2183766,C0036271
C4550351,C0877445
C3179547,C0271623
C0006863,C0036285
C1130428,C0220989
C0006405,C0042487
C0057610,C0600260
C0243449,C0034065
C0006681,C0021167
C0033124,C0020550
C0057916,C0037299
C0028094,C0524662
C0016299,C1145670
C0537894,C0751964
C0006674,C4708695
C0030350,C0348868
C3652618,C0040921
C0059874,C0423673
C0058425,C0002895
C4519269,C0276755
C1721377,C0221154
C0961965,C0242383
C0772241,C0155860
C0795712,C1827687
C0257685,C0239946
C0014806,C0751964
C0110462,C0036330
C0002475,C0031946
C0028735,C0948896
C0005522,C0010481
C0070620,C0029001
C3537192,C0412850
C0028365,C0019112
C0008269,C0333519
C3177235,C0010340
C0023413,C0035793
C4045234,C0276088
C0056562,C0158996
C3653146,C0234119
C0165032,C0743332
C0114875,C0014550
C0007735,C0872054
C2828245,C2215257
C0002199,C0151467
C0298067,C0038454
C0030072,C1720135
C0051923,C0036205
C2698371,C0275550
C0939241,C0029104
C0766326,C0238111
C0052772,C0948896
C2698385,C1761609
C0165032,C0021099
C0002475,C0006309
C0003143,C0153246
C0039600,C0006848
C0035100|5972,C0877445
C4706204,C0020456
C0016229,C0004623
C0025741,C0007138
C0025893,C1321756
C0147037,C0019880
C1258800,C0000880
C4519269,C0342827
C0059623,C0020594
C0937932,C0276535
C0389169,C0002351
C0025629,C1260915
C4043480,C0596170
C0063077,C0007134
C0009316,C0030446
C0013036,C0038454
C0017066,C1997351
C2346970,C1444173
C0304497,C1861172
C0354100,C0856695
C0125997,C0001264
C3657270,C0751495
C0025405,C0014877
C0025677,C0702166
C0024778,C1274228
C1367202,C0038220
C0006668,C0002874
C4045494,C1720135
C2973895,C0154301
C0676831,C0339317
C0016299,C0041364
C0057610,C0022575
C2917359,C0339968
C0020404,C0023968
C1176316,C0026987
C0116569,C0001403
C0039832,C0034735
C2825682,C3698411
C0246904,C0261486
C0030829,C0001175
C0052416,C0027051
C0035629,C0040264
C0071809,C0342527
C0092801,C0343500
C0006686,C2711256
C0537147,C0040147
C0008196,C0016167
C2974521,C0747256
C0071129,C0152965
C0969324,C0038160
C0027396,C1140680
C0016299,C0042580
C3273401,C0040034
C0143993,C0024286
C0257190,C0694549
C0002335,C0155749
C0016384,C0345904
C0020316,C0026838
C0059752,C0002895
C4257011,C0033860
C1137427,C4040491
C0077497,C0006309
C0033487,C0242422
C2828299,C0011860
C0023992,C0032302
C0020404,C0272325
C0002598,C0041472
C2717021,C0153196
C0040160,C0152945
C0014938,C0027927
C0039840,C0014013
C0114875,C0003177
C2698706,C0746102
C3660996,C3698411
C3852726,C0022568
C0076653,C0878544
C0604284,C0034065
C0059868,C0278139
C0164155,C0236830
C0066682,C0027819
C1321596,C0027849
C3491331,C0011608
C0042210,C1608973
C0292819,C0013604
C1997549,C0005283
C0002164,C0276026
C4086895,C0276755
C0092777,C0033860
C0007537,C0006181
C0031469,C0039483
C0036071,C0038160
C0038880,C1112709
C1876229,C0854248
C0021978,C0014518
C0074769,C2267231
C0011812,C0206247
C0733796,C0153227
C0165703,C0007112
C5139717,C0005138
C0127615,C0024143
C3888064,C0029434
C4043480,C0041321
C2980091,C0424620
C3661283,C0238080
C4541383,C0149911
C0050393,C0026709
C4055433,C0701163
C0072973,C0002880
C0062068,C0023817
C0382131,C0343833
C1144403,C0267436
C1948068,C1997322
C0050066,C0019187
C1880735,C0004364
C0006976,C0007820
C0013030,C4076057
C0033228,C0031046
C0033148,C0014733
C0132326,C0085580
C0013084,C0040127
C0282556,C2711653
C0025624,C0275794
C0040379,C0948896
C0936150,C0877445
C0051556,C0019829
C0041920,C0014742
C1541483,C0042373
C0304347,C1609535
C1742789,C0020635
C0136123,C0268821
C2607479,C0029408
C0039925,C0028840
C0032601,C0152973
C4317155,C0020651
C0014822,C0035460
C0029983,C0013384
C1507354,C0595921
C2745274,C0581377
C0058218,C0421162
C0023726,C0238462
C0771311,C0015230
C2935023,C0032994
C0025387,C0006849
C0022625,C0023860
C0025405,C0686510
C0016610,C0027726
C0004320,C0042548
C0011707,C0948245
C0012132,C0520676
C0032334,C0156393
C3266849,C2316460
C3273807,C0004096
C0281351,C0270549
C0053091,C0014742
C0021735,C0206178
C1276807,C0729586
C0055895,C0342826
C0733796,C0007384
C0016298,C0027430
C0025506,C0016053
C0286079,C0087086
C0753287,C0155860
C4301607,C0339573
C0060135,C0030758
C0047506,C1278797
C0077089,C0019187
C0002563,C0030319
C0103049,C0020683
C0006674,C0854328
C1700874,C3839346
C0120107,C0152486
C2352806,C0206141
C0027373,C0000821
C1619966,C0006325
C0039871,C0018081
C4691680,C1619734
C0008183,C0038157
C0010592,C0149871
C0039736,C0233494
C0015980,C0019147
C0600203,C0151908
C0534191,C0262399
C0012093,C0025202
C0035527,C0027424
C0064871,C0259799
C0016778,C0745136
C0700580,C0031572
C3653501,C0238061
C0358591,C0011334
C0069392,C0014173
C0066677,C0013922
C3661282,C3661921
C0028193,C0020445
C3713860,C0423673
C4301607,C0035455
C0073393,C2894027
C0526950,C0029408
C0054094,C0003864
C0038670,C0271152
C2742503,C0003125
C3653146,C2981142
C5139717,C0278140
C0595726,C1562543
C2926735,C0158371
C0040160,C0014733
C1176329,C0013884
C0969324,C0026948
C0595726,C0085278
C0065199,C0151721
C0006931,C0242429
C0082607,C0519030
C0528023,C0017609
C1609165,C0149516
C4547051,C1140680
C0216660,C0007112
C3541367,C0020503
C0055014,C0406317
C0027396,C0029458
C0020789,C0017152
C1738934,C0270549
C0039601,C0020594
C0016229,C0035793
C3651264,C0013369
C0025625,C0020476
C1170000,C0035222
C0040805,C0342634
C0021978,C2973725
C0077163,C0002066
C0036557,C0242429
C0035525,C3536984
C0070709,C0035412
C0527129,C0085159
C0732611,C0007138
C0164386,C0030758
C0058218,C0009450
C0055904,C0339507
C0000948,C0010417
C0762737,C3839346
C0525079,C0005587
C0068334,C0024419
C0014027,C3875321
C4706204,C0008489
C0599685,C0862889
C0016360,C1827266
C0387288,C0040558
C0059862,C1319317
C0005632,C0043250
C4055109,C0009324
C0037663,C0162311
C0008290,C0206141
C1611934,C0267436
C0031184,C0023968
C1142985,C0024535
C0074710,C1619734
C0020740,C0027831
C0733470|3439,C0917796
C0058371,C0162311
C0733470|3439,C0750979
C0008809,C0021400
C0025810,C0948089
C1135135,C0027831
C0246269,C0855095
C0007551,C0401160
C0017887,C0018671
C0043355,C0027773
C0360714,C0002831
C3541367,C0043352
C1134558,C0041343
C0132326,C0339573
C0301375,C0241310
C0036079,C0032914
C0025893,C0002382
C0057916,C0032994
C0008183,C0267176
C0052772,C3495559
C0006863,C0026896
C3658667,C1318559
C1832049,C0184567
C1449704,C0026393
C0039623,C0339498
C0018034,C0021400
C0005064,C0035222
C4018471,C0043116
C4079208,C0040954
C0055021,C4708088
C3529352,C0033893
C1518041,C0027145
C3652618,C0342826
C3489764,C0008311
C0023791,C0038220
C3660996,C0001144
C0085379,C0341950
C0056077,C0003868
C0002771,C0006444
C0108124,C0026948
C1738934,C0398775
C0005064,C0392618
C3491971,C0023343
C0040616,C0153256
C0050066,C0014179
C0042105,C0006848
C0527379,C0003175
C0126774,C0027497
C0795712,C0235329
C1508750,C0010068
C0076703,C0085682
C0054820,C0346976
C0546859,C1303258
C0069833,C0154841
C0027396,C0004031
C0066139,C0042974
C0074393,C0154830
C0041014,C0007785
C0085228,C0679225
C0245514,C0005716
C0012093,C0027708
C0772394,C0085610
C0123043,C0001144
C0032912,C0013537
C0772501,C0020649
C0013092,C0029291
C4287804,C0268821
C0378482,C0678222
C0004743,C0156677
C0002645,C0004031
C0025598,C0030757
C0065831,C0149782
C0102840,C0039103
C0063041,C0406326
C0040374,C1260915
C0021027,C0026896
C0006864,C0019247
C0292819,C0023860
C0030095,C1261256
C0017797,C0039131
C0010927,C0275556
C0389169,C0042024
C0022957,C0038157
C0012050,C0155880
C0042679,C0423775
C0245109,C0600041
C2744440,C0206525
C0030054,C1134719
C0025644,C0014733
C0008996,C1282500
C0246719,C1739363
C0040613,C0240066
C0069717,C0343386
C0085173,C0036980
C0142971,C0546837
C0037098,C0036202
C0030812,C0153227
C0010192,C0238052
C0076456,C0085132
C0030956,C0406526
C0301407,C0025306
C4279587,C0020502
C0060405,C0033777
C0021735,C0013428
C2350948,C0751434
C0037508,C0342731
C0055775,C0162836
C0770895,C0020437
C0142971,C0017605
C0002641,C0262380
C0066700,C0019360
C4078806,C0235238
C0027329,C0022568
C0025605,C0019080
C0772089,C0747256
C0012802,C0039614
C0022642,C0409959
C0042402,C0277528
C0033511,C1142132
C0671970,C1277187
C0066282,C0043250
C0937846,C0043116
C0069610,C0085413
C0008221,C0205944
C0012757,C1306835
C0054340,C0008526
C0949665,C4510691
C0164398,C0025306
C0025023,C0700502
C0771259,C0026838
C0286402,C1960764
C0013618,C0039263
C0014704,C0008149
C0018061,C0043144
C0062103,C0600142
C0009026,C0155866
C0015846,C0401160
C0149381,C0242459
C0011015,C0043117
C1434792,C0278987
C0030969,C4275067
C4279587,C0027947
C5433947,C0153594
C0060389,C0234133
C4519739,C0002395
C0025815,C0009377
C0016282,C0032064
C0012066,C0024588
C0304497,C0023052
C0304509,C0024301
C0023791,C0027831
C0054235,C2733595
C0006675,C0002736
C0035525,C0339933
C0008188,C0013922
C1998098,C0342985
C0002412,C0282193
C0071330,C0178416
C0728803,C0027022
C0027996,C0017536
C0043872,C0423775
C0050393,C1290884
C0025241,C1278807
C0165590,C0027145
C0032623,C0023890
C0005098,C0276648
C0070325,C1384589
C0073371,C0030783
C0022614,C1384589
C3536880,C0339293
C0060237,C0021361
C3529928,C0022408
C0069751,C0341439
C3885614,C0010674
C1707080,C0349636
C0006976,C0342257
C3658667,C0877445
C0072857,C0035455
C0905464,C0262399
C4694273,C0276758
C0014964,C0001824
C1957370,C0008370
C1172636,C0341503
C0073372,C1275126
C0008466,C0153196
C0358591,C1692886
C0025575,C0029118
C3652561,C0220987
C4519273,C0038525
C0051809,C0009768
C0058218,C1720538
C1506770,C2363973
C0028128,C0151874
C1723401,C0948441
C0672708,C0151482
C0288171,C0475811
C0014939,C0276064
C0064871,C0011854
C4305843,C1275317
C0033497,C0751362
C0209738,C0023890
C0068700,C0009769
C0011182,C0038454
C4301607,C2242472
C2825682,C1168250
C4542175,C2733595
C0143993,C0235238
C0030873,C0018133
C0020196,C0267509
C0028741,C0343386
C0600901,C0036980
C0034261,C0238061
C0007158,C3163939
C2698220,C0024291
C0386393,C0157749
C0006376,C1274469
C0011479,C2717961
C0002520,C0162533
C1445578,C0024419
C0936150,C0006181
C0059690,C0409818
C0000970,C4687714
C0851344,C0149526
C0060926,C1320547
C0021658,C0085631
C0672708,C0021400
C3653189,C0206754
C0126777,C0034186
C2698371,C0271638
C3859426,C0006413
C0301527,C0020635
C3658210,C0011615
C2699179,C0087086
C0054066,C0025218
C0009053,C1275126
C0163055,C0948008
C0030125,C0085083
C2348593,C1318543
C0032143,C0149725
C3852726,C0009088
C0076705,C0153467
C0015133,C0040250
C0009214,C0017168
C0050405,C0011849
C0001655,C0019080
C0246330,C1276801
C4519269,C0153579
C0030080,C0002965
C0009279,C0236663
C0292818,C0023283
C0023570,C0151908
C4519728,C0021141
C0071105,C0022568
C0672663,C1260911
C0023961,C0013922
C0070694,C0026764
C0031447,C0018213
C0033602,C0030809
C1271481,C0271790
C4050579,C0392171
C0249529,C0343386
C0301304,C0007947
C0304509,C0342907
C0700580,C2733598
C1134558,C0149526
C1701455,C0029106
C1098261,C0037274
C1138226,C0033893
C0030032,C0039685
C0013030,C4510691
C0132326,C1274470
C0009074,C2717865
C4291409,C0022408
C0027396,C0472713
C4691680,C1288351
C0000992,C0205944
C0042670,C0030446
C0162758,C1272017
C0378466,C0153216
C0095278,C1145670
C0216971,C0878773
C1695579,C2747816
C0003158,C1274323
C0033229,C0027092
C0055568,C1565489
C0733470|3439,C0412850
C0242708,C0036220
C0066005,C0042376
C0055014,C0031069
C0001047,C0342985
C0209227,C0587044
C0073631,C0242339
C1579410,C0005699
C0023566,C4288754
C0027368,C0149931
C0242913,C0153594
C0673966,C0878544
C4055417,C0035597
C0001046,C0086651
C2607886,C1096562
C0007738,C0520767
C0026056,C1719906
C0033124,C1301363
C4317244,C0085159
C0040613,C0149516
C0123163,C0409959
C1508750,C0235329
C0011705,C0035305
C0047506,C0022573
C0129022,C0011849
C0059868,C1288351
C1451502,C0085207
C0206255,C0751967
C0025840,C0010674
C0003166,C0015397
C1142985,C0730345
C2604307,C0020458
C0016367,C0041909
C0055568,C0700502
C0021081,C0024588
C4078806,C0020651
C2974540,C0339293
C0066282,C1562029
C0286402,C0221074
C4279743,C0747256
C0059772,C5203670
C1373120,C0042842
C1299007,C0234978
C0534301,C0151714
C0020404,C0036262
C0376560,C0036421
C0016564,C0038358
C0074676,C0036130
C0027679,C0006277
C4078806,C0024291
C0027373,C0022972
C0754188,C1140680
C0040979,C0010068
C0961485,C0024535
C1136312,C0877445
C3659266,C0238052
C0018318,C0024790
C0040866,C1384514
C0016294,C0014550
C0032143,C0151721
C0036579,C0476089
C0717900,C0011615
C0719064,C0153685
C0102139,C0341950
C0005525,C0040517
C0050458,C0029001
C0753678,C0043515
C0042646,C0151907
C0077163,C0041318
C0042845,C1135868
C0016278,C0026838
C0060483,C0520775
C0040615,C0023646
C4522682,C0232058
C0012798,C1868889
C0025741,C0041473
C0031408,C0012739
C0076275,C0393760
C3181682,C0238452
C0043047,C0206525
C0022251,C2733598
C0382131,C0020503
C0048038,C3203547
C0002371,C0022116
C4726799,C1318559
C0033487,C1292758
C0079594,C0022575
C0663733,C0035436
C3181682,C0019247
C0376637,C0220756
C0013036,C0043037
C0209315,C0155804
C0120107,C0042373
C0048306,C0276085
C3652612,C0018621
C0025826,C0338908
C0286382,C0023467
C1171274,C0023890
C0140591,C0001207
C0053336,C0851578
C0021547,C0027497
C0030829,C0678222
C0031453,C1112486
C0030956,C0019357
C0008803,C0026393
C0763530,C1384514
C0281351,C0010043
C0015772,C0343833
C0102139,C0009186
C0004599,C0036472
C0005632,C0036830
C0351000,C0003962
C0770895,C0017574
C2987430,C0239295
C0123043,C0005138
C0024056,C0243001
C0008241,C0034886
C0014708,C0276228
C0069739,C0271623
C2001525,C0016412
C0066837,C0040028
C0717670,C0267055
C3659310,C0269398
C0388088,C0033777
C0031453,C1720538
C0042670,C0677607
C0068700,C0264490
C4055478,C0339296
C0005310,C0581392
C0068788,C0339296
C0025405,C0033777
C2349941,C0024301
C0081876,C0014179
C0009011,C0007947
C0012010,C0274726
C2698371,C0002888
C0012125,C0027145
C0007546,C1263846
C1453642,C0005699
C0025386,C0008149
C0031990,C0010308
C0023413,C0033038
C4310578,C1260911
C1311070,C0014347
C3181682,C1306632
C0286651,C0343730
C0071809,C0079744
C0069562,C0041952
C4278675,C0035460
C0007557,C0019202
C1271481,C0155440
C4724807,C0524851
C0053225,C0024530
C2001856,C0019147
C0050940,C0008354
C0051691,C0035222
C0040866,C0040028
C0002199,C0014179
C0039600,C0272322
C0025153,C0238122
C0126174,C0349649
C0015491,C0018378
C0031184,C0010418
C0003195,C0024117
C0137984,C0341106
C0069739,C1960764
C0051691,C0554628
C0014695,C0272325
C0018546,C0010690
C0377336,C0678236
C0040778,C0019693
C1099414,C0013371
C0005116,C0031154
C2932486,C0024305
C0015133,C2349994
C0012544,C0036271
C0053225,C0023283
C0057144,C0014121
C3853839,C0270736
C0002771,C0040038
C1609686,C0339498
C0071324,C0162316
C0012702,C0005716
C2713008,C0024143
C0071304,C0017601
C0007559,C1320547
C0037537,C0015397
C0246719,C0085132
C0012066,C0013264
C0030873,C0751956
C0055900,C0006444
C0129022,C0034155
C0026056,C0022658
C3501358,C0741292
C0039468,C0019158
C0039542,C0085681
C0541746,C0412842
C0040165,C0042487
C0025625,C0276026
C1122087,C0854211
C0220821,C0151907
C0032911,C0750197
C1739462,C0022602
C0211011,C0339968
C1258800,C0022577
C3661450,C0022602
C0600203,C1960398
C0059772,C0008582
C0041038,C0021092
C0006055,C1561643
C4045974,C0155804
C0006863,C0016204
C0073096,C4708167
C0069488,C0006277
C0039663,C2267227
C0050436,C0271066
C0008223,C0015503
C0083701,C0033581
C4082411,C0206754
C0068333,C0021092
C0368663,C0019112
C0031444,C4721209
C0048897,C1827266
C0005038,C0238462
C0020740,C0272230
C0031408,C4038730
C0070122,C0023443
C1998098,C0023860
C0733796,C0037299
C0137996,C0237963
C4086553,C0264490
C0006246,C0162836
C4317244,C0342985
C0040899,C0019196
C0014025,C0018099
C4082411,C1274321
C0076703,C0022408
C4301607,C2584877
C0282556,C3163805
C0025912,C0156543
C0030520,C2585890
C2718773,C0010043
C0040616,C0349719
C3653501,C0039685
C0050559,C0524688
C0002520,C0018834
C0030883,C0021099
C0003308,C0031190
C0054040,C0476089
C4045494,C0577708
C0606070,C1269683
C0527316,C0027497
C0069833,C0004364
C0007080,C0037274
C0011145,C0013604
C0102139,C0005940
C0069765,C0019147
C0039245,C0042133
C0042874,C0009088
C1299007,C0042109
C1956497,C0010481
C0016365,C0009443
C0008803,C0149721
C0245514,C0456107
C2348308,C0042842
C0001047,C0023473
C0065767,C0553580
C0700580,C0085649
C0033209,C2717865
C0051696,C0008533
C0040805,C0017178
C0249582,C0948265
C0770895,C0267919
C0025741,C3875321
C0164386,C0205944
C0000970,C0085278
C0172827,C0520909
C0070570,C0014869
C3264621,C0494475
C0012373,C0342827
C1619962,C0238061
C1318700,C0035309
C0008221,C0036508
C0074554,C0027430
C0085149,C0013371
C0073992,C0020179
C0886658,C0039103
C4542172,C0006118
C0771040,C0012634
C4550351,C0149721
C0015011,C0033578
C3852671,C0678222
C0034414,C0281361
C3852938,C0011880
C0065865,C0004352
C0009279,C1140680
C0064164,C0032290
C0070072,C0259799
C0126177,C0038325
C0058344,C0010340
C0054201,C0010032
C0292818,C0261439
C1831731,C0041296
C0038880,C0349009
C0054094,C0042571
C0256103,C0043117
C0377265,C1384600
C2982078,C0023290
C0090306,C0149911
C0010347,C1135868
C0253355,C0338396
C1143018,C0241705
C4078709,C0003962
C0068700,C0080203
C0024480,C0221002
C0066682,C1261469
C0010192,C0581392
C0015846,C3661921
C2717561,C0014836
C3653146,C0013312
C0030863,C0008350
C4049146,C0005684
C0909839,C0343804
C0033124,C0036916
C0001617,C0686510
C1690432,C0023461
C0061330,C0242383
C4045497,C0028734
C0002607,C0005138
C0000948,C0010690
C1271481,C0017612
C0771311,C0278678
C0001367,C0022658
C0531483,C0019348
C3818700,C0679225
C3266849,C0401160
C0041040,C0729524
C3502652,C0085652
C0909381,C0035235
C0030520,C0001144
C0114771,C0236780
C0077147,C0023283
C4542171,C0275982
C1531015,C0270846
C0209738,C2931788
C0032375,C0007102
C0005035,C0041234
C0526950,C0027708
C0388753,C0014013
C0249582,C0010340
C0007560,C0152486
C0043606,C0238644
C4055478,C0085436
C0526058,C0022660
C1960121,C0011606
C0762662,C0085697
C0003015,C2733598
C2713008,C0004945
C0006949,C0234978
C0008845,C0003962
C0041660,C0741292
C0076295,C0259799
C0301366,C0011581
C0056562,C0037274
C0055339,C0338908
C0069562,C0016053
C0043603,C0027721
C0216971,C0520679
C0007561,C0023890
C0076092,C0024536
C0002644,C0013428
C0163557,C0155264
C0014310,C0010691
C0874161,C0747256
C0008783,C0426639
C0073379,C0850624
C4056441,C0020445
C0286402,C0027404
C0756085,C0001207
C0903898,C1321482
C2975435,C0006267
C0006491,C0043117
C0012373,C0472713
C0046948,C0021361
C0034283,C0401149
C1518041,C0276755
C1171350,C0041976
C0016610,C0019348
C0058895,C0751362
C1872109,C0342826
C0074493,C0220756
C3266849,C1096562
C3899947,C0020598
C0058181,C1384514
C0022642,C0016034
C1169997,C0010340
C2917359,C0008312
C0012145,C0006271
C0031463,C0242379
C0069805,C0019080
C0068314,C0031090
C0666743,C0036285
C0002371,C0035078
C0055147,C0265110
C1567966,C0152936
C0292818,C0221074
C0017720,C0011884
C0795712,C1328504
C4519232,C0086651
C0003374,C0043250
C1565750,C0018081
C1869620,C0271429
C4055417,C0877445
C1960121,C0025295
C0039840,C0033246
C2931927,C0019342
C4042342,C0678236
C0031444,C1608973
C0012471,C0456107
C0002333,C0267436
C0020316,C0004364
C0007555,C0031046
C0060926,C0343730
C0054235,C0342882
C1271481,C1562543
C0042291,C0001622
C0002502,C0029401
C0073371,C0275842
C0062922,C0016034
C1619962,C0342827
C0008793,C0268124
C0003143,C0018213
C3541367,C1112709
C0535459,C3697010
C0008929,C0238425
C0012963,C0149523
C0073096,C0740394
C4329353,C0033578
C0301366,C0042135
C0008269,C0007193
C0066677,C0030785
C0006864,C0152946
C0002644,C0684256
C0085208,C0026709
C0061323,C0025295
C1257954,C0001175
C0004320,C0085580
C2987429,C0152965
C0732165,C0025202
C1144709,C0340970
C0036557,C0019360
C0038425,C0024301
C0063841,C0542269
C0253563,C0153601
C0006686,C2887084
C2606637,C0042029
C3696416,C0008311
C0017797,C0042974
C3177235,C0032987
C0015837,C0025007
C0056835,C0035439
C0019593,C0006434
C0766108,C0856695
C0024056,C0520767
C0001046,C1112209
C2000088,C0342881
C0077144,C0019156
C0886584,C0007193
C0072828,C0032768
C0038418,C0276688
C0066677,C0016665
C0014695,C1274323
C0007974,C0027424
C0671970,C0729772
C1174893,C0862889
C0171447,C0029104
C0242708,C0002395
C0070709,C0153633
C1456409,C1260911
C4727763,C0007117
C0065865,C0010200
C0146011,C0553662
C4050579,C0231528
C1449704,C0004096
C0055015,C0023479
C0014942,C0154731
C2827241,C1274988
C0014921,C0003962
C0286651,C0275555
C0012125,C0679225
C0006466,C0006848
C0018546,C1562543
C0110462,C0039240
C0218640,C0729524
C0243449,C0005747
C0031441,C0006287
C0162758,C0018099
C0030350,C0005743
C0025624,C0027819
C0031962,C0027849
C0615823,C0339170
C0732611,C0238644
C0070585,C0017661
C0025643,C0009773
C0024002,C0002066
C5139717,C0153685
C0286402,C0014549
C0039902,C0010481
C1701455,C0037036
C0043606,C0220989
C5139934,C0271932
C0076092,C0019147
C0287041,C0338395
C0050409,C0006852
C0137984,C0220756
C0016298,C0030920
C0050521,C0151636
C0008777,C0393760
C0006863,C0017168
C0065199,C0877445
C4055109,C0206754
C0771221,C0030807
C0218986,C1264606
C0057916,C1704272
C0071649,C0025637
C0048808,C0278996
C0037098,C0002170
C1449680,C0275982
C0008183,C0002382
C0076126,C0087086
C0023586,C4040491
C0002083,C0595921
C0037533,C0013338
C1579268,C2316460
C0028156,C0017574
C0042670,C0029443
C0032952,C0041351
C0003158,C0027796
C0035339,C0039520
C0070585,C4076057
C4682397,C0014733
C4078701,C0458219
C0039512,C1283620
C0376541|2056,C4302554
C3273807,C0949691
C0007551,C0006325
C0066101,C0035305
C0650607,C0392445
C0037135,C0036341
C0242889,C0275793
C4519536,C0003868
C0033497,C0041234
C0032952,C1336827
C0008996,C0005747
C0597573,C0010481
C0065831,C0001627
C3491971,C0006849
C0382131,C0020635
C2973895,C0024198
C1142738,C0238052
C0003001,C0001206
C0282151,C0003125
C0022245,C0406317
C0908935,C0524851
C1695579,C0020443
C0526371,C0029396
C0031638,C0008312
C0041660,C0263338
C0009279,C0700359
C0245519,C0029076
C0379200,C0013312
C0003280,C0349719
C1566537,C0948245
C0006050,C0268381
C0039512,C0154841
C0213771,C0042165
C4519273,C0342527
C0074722,C0043144
C0043611,C0339573
C0034085,C0006444
C0013065,C0004610
C0030557,C0239295
C0016875,C0035455
C3886623,C0007820
C0002499,C0024115
C0878309,C0042769
C0123931,C0015371
C0021547,C0740394
C0072865,C1274470
C0037508,C0030499
C0041038,C0349636
C0031422,C0341950
C0025887,C0023052
C0907410,C2349530
C0904505,C0026896
C0282151,C0276088
C1739768,C0017612
C0040373,C0155862
C0301375,C0040147
C3657824,C0338396
C0038792,C0015967
C0016365,C1263846
C4045491,C0040015
C0108139,C0867389
C1881172,C0850149
C4720053,C0013338
C0936150,C2215257
C0165703,C2607914
C4524703,C0684256
C0073633,C0269658
C0001041,C0027430
C0733796,C0023440
C0246421,C0085436
C0064636,C0024305
C0387288,C0750197
C0965390,C0677607
C0075870,C0004943
C0003138,C0151740
C0041086,C0034735
C0062106,C2316304
C0004599,C0032064
C0032143,C0155866
C0123163,C0019880
C1567130,C0206525
C0078569,C0221002
C0144576,C0042847
C0965390,C0275652
C0027444,C0339968
C3491971,C0232940
C3661315,C0035222
C4310256,C0015652
C0003299,C0027092
C0729502,C0730274
C4018471,C0238080
C0053881,C0020514
C0065831,C0948089
C0022487,C0342527
C4548369,C0022577
C0017845,C0020615
C1960121,C0033578
C0025153,C0858321
C3652852,C0410065
C0085154,C1561643
C1567130,C0018621
C0995188,C0333519
C0301373,C1704272
C0066700,C0031069
C1306772,C0936215
C0065374,C0220756
C0060282,C0042571
C0173083,C0520679
C0040989,C0027726
C0014432,C0740441
C0060825,C0233794
C3491974,C0021116
C0079856,C0007947
C1512474,C0578870
C1831796,C0032914
C0527316,C0221765
C0015840,C0024110
C0042890,C0004626
C0038803,C0343467
C0062076,C0024534
C0023586,C0021311
C0009014,C0033774
C0038149,C0221392
C0057678,C0011636
C0001617,C0027145
C2714632,C0008582
C0292818,C0031157
C0019139,C0035335
C0289779,C0267176
C0014942,C0026709
C4033633,C0948245
C0302609,C0014733
C0700599,C0035579
C0033602,C1960870
C3653122,C0733682
C2605855,C0018801
C1869620,C0007820
C3659266,C0030446
C0288171,C1319317
C4257011,C0039131
C1721300,C0025637
C0005035,C0028242
C0003308,C0272285
C2714681,C0016412
C0907850,C0035222
C0025942,C0021359
C3886623,C0024591
C0086130,C0085132
C0066928,C0242488
C0025042,C1527336
C0050066,C2887096
C0028005,C0041227
C3273754,C0013882
C0005116,C0002726
C0004743,C1609535
C3852938,C0006309
C0908935,C0020479
C2698764,C0022578
C3652699,C0036271
C0025810,C1827301
C0016295,C0038325
C1443923,C1260880
C0030520,C0343804
C0005064,C1260911
C0028476,C0026764
C0055897,C3661933
C0068897,C0730274
C0061851,C1320547
C0700580,C0014550
C0040845,C0020683
C4301624,C0024305
C0079856,C0032768
C4519213,C1960870
C0060501,C0178416
C0037135,C0019088
C2981308,C0014179
C0065865,C0151723
C0068475,C0023241
C0059688,C0009450
C4519213,C0275652
C0015046,C1274469
C0079466,C0027498
C0717537,C0042900
C2919267,C1261469
C0081787,C0009773
C0377349,C0220989
C0040778,C0011854
C2935023,C1274355
C0054222,C2711653
C0065180,C0006277
C0053336,C0011860
C0060240,C0746102
C1449704,C0236663
C0026056,C0024291
C2698152,C0029401
C0016778,C0041909
C0002575,C0341823
C3714499,C0023465
C0039840,C0085786
C0718043,C0242383
C0001911,C3661933
C0005059,C0022972
C0012963,C0013371
C0012191,C0027873
C0016295,C0035455
C0262964,C0014179
C0007974,C0342543
C0055003,C0025295
C0028094,C0011616
C0663448,C1112209
C0068333,C1320547
C3529928,C0039841
C0297635,C0019212
