SUBJECT_CUI,OBJECT_CUI
C0114873,C0264716
C0027444,C0917799
C0059610,C0009663
C4078701,C0001403
C4278463,C0398650
C0040373,C0339293
C0074246,C0746102
C1722685,C0040896
C0032143,C0028754
C3491331,C0029104
C0070620,C0236780
C0909381,C0026691
C0031463,C0003864
C0030040,C0740441
C0018318,C0021361
C0287983,C0006114
C0036442,C0007194
C0057916,C0234925
C0013092,C0151317
C0015046,C0238122
C0302210,C0400966
C0001937,C0149871
C4726900,C0079487
C0248719,C0018802
C1619629,C0019069
C0937950,C0011991
C3467876,C0342257
C0624744,C0024623
C0013618,C1621958
C0078569,C1827687
C0173083,C0034067
C0768119,C0349719
C0032831,C1561643
C1456408,C0035222
C0050940,C0041318
C0040374,C1262117
C0000948,C0043116
C0032483,C1761609
C0060276,C0013428
C0005096,C0009443
C0013089,C3163939
C0021658,C0014550
C3896940,C0042133
C0059688,C2711180
C0002164,C0238284
C0010654,C1632842
C2742587,C1273489
C4018471,C0027947
C0009137,C0041351
C0024778,C1997728
C0012544,C1997351
C0071143,C0023283
C0771221,C0020503
C0042402,C0025289
C0038702,C0395818
C0528023,C0001957
C0140610,C0024530
C0244656,C0023241
C0020268,C0022548
C3661450,C0041343
C0033511,C0264490
C0301407,C0020445
C1135132,C0042900
C0288165,C0151907
C0040866,C0751495
C0050393,C0007682
C4045491,C0242362
C0003308,C0238061
C1832027,C0345904
C0029105,C0018190
C0012968,C3697010
C0009011,C0043121
C1619962,C0011860
C0028027,C0563269
C1330622,C0275979
C0033405,C0272286
C0053230,C0267167
C0014987,C0015503
C0012968,C0023465
C0064636,C0162533
C0025631,C0276089
C0024730,C0751074
C0772501,C0037354
C3529563,C0006277
C0360172,C1318543
C0017797,C0042487
C0360714,C0687148
C0018061,C0027662
C1615657,C0026961
C0034239,C0000810
C0039840,C0011882
C0052761,C0347950
C0717550,C0043388
C0125997,C0346161
C0025598,C0005697
C0052759,C0042164
C4726929,C0271429
C0025153,C0019147
C0026400,C0018834
C0003018,C0338396
C0175022,C0242855
C0672708,C0343833
C2980074,C0041909
C1707080,C0751967
C3713860,C0008582
C0038665,C0036271
C1684405,C0034494
C1690432,C0024535
C0060135,C0206504
C0995188,C0020428
C1873633,C0242350
C4519739,C0011269
C4257011,C0008582
C0017718,C0042135
C0031979,C0040262
C0137996,C0041912
C0008318,C0011991
C0031422,C0041466
C3896940,C0235238
C0055003,C0276085
C0021186,C0272199
C0001617,C2363973
C0011145,C0010930
C0005632,C0017152
C0123163,C0032797
C4301236,C0553576
C0020316,C0019189
C0073372,C0339933
C0052752,C0031154
C0033215,C0019357
C0023610,C0151940
C1739768,C0242855
C0077163,C0747256
C0027348,C0342257
C0004599,C0043116
C0039736,C1269831
C0039865,C1998329
C0796392|7422,C0917801
C0060241,C0007131
C0004743,C0038379
C0055891,C0023465
C0011479,C0040997
C0281581,C0037383
C4049065,C0154731
C0108121,C1561828
C2717174,C0849907
C0537270,C0581377
C0037663,C0009088
C2987430,C0042164
C3818700,C0035344
C0024808,C0276085
C0054234,C0039133
C4726970,C1720135
C1258800,C0543822
C0053817,C0240066
C1609931,C0850624
C0003211,C0401160
C2987716,C3875321
C0040373,C0042376
C0028735,C1720498
C0288171,C0275804
C0027866,C0917801
C0053526,C0035086
C0966225,C2349994
C0025603,C0019088
C0033228,C0024117
C0169964,C0162836
C0001443,C0282488
C0000378,C0042847
C0288792,C0011633
C0066101,C0018799
C1527027,C0017168
C0024476,C0036285
C0040976,C1563054
C0541746,C0271932
C0772089,C0024440
C2348066,C0013395
C4049146,C0085631
C0068483,C0014356
C0015689,C0018133
C0527129,C0040053
C0909839,C0157749
C2827241,C0002395
C0021658,C0015967
C0024027,C0007193
C0106291,C0002438
C0026388,C2267227
C0006246,C0031350
C1143018,C1960764
C3885614,C0403398
C0016282,C0002888
C0038742,C1290159
C0675175,C0034155
C0065517,C0043092
C1718383,C0740441
C1699926,C0271152
C0003639,C0021359
C0909839,C0271561
C0961485,C0700502
C0286819,C0231403
C0007538,C0232058
C4731850,C0020428
C0034239,C0037036
C0057257,C0014013
C1134558,C0271051
C0077857,C0267963
C0006864,C0426639
C0015827,C0000786
C0043606,C0577690
C0052432,C0041909
C2348308,C0949691
C0003364,C0031090
C0006710,C0030305
C0935929,C1260917
C0024778,C1321756
C0537670,C0039503
C2698220,C0600142
C2698371,C0494475
C0004609,C0033687
C0019134,C0031572
C0023992,C0035579
C0245561,C0948089
C0209738,C0032285
C0022265,C0221392
C4535718,C0025007
C0050558,C0005743
C0006710,C0751362
C0593802,C0521173
C0770895,C1142420
C0663655,C0037317
C0034272,C0015967
C3886623,C0019342
C0060483,C0004943
C0287721,C0038379
C0065374,C1274988
C2930762,C0151467
C2350866,C0040896
C0961485,C0280324
C0907402,C0018081
C0002499,C0276228
C0006050,C0858318
C0649350,C0023440
C0301375,C0027051
C0052761,C0003862
C0087163,C2937225
C2717174,C0152081
C0028360,C0011847
C0011479,C0022548
C1738934,C0042870
C0384228,C0026709
C0012383,C0242422
C0033447,C2585890
C3273711,C0393764
C0379135,C0341950
C0123903,C1336827
C4078312,C0156543
C0013983,C3698411
C0211011,C0276088
C5139676,C0024894
C4301607,C0854215
C0028833,C0018081
C1455147,C0042029
C0032831,C0027796
C0062103,C0751956
C0016229,C0040264
C0851344,C0175167
C0074281,C0033893
C0001465,C0031572
C0054820,C1960870
C0037567,C0085631
C0030520,C0948245
C1872109,C0032749
C0062106,C0694549
C1174893,C0151908
C0178601,C1112709
C0078956,C0036980
C0021641,C2937225
C1880735,C0014356
C3852671,C0019069
C0011785,C0041912
C1565316,C0001824
C0209315,C4708695
C0965390,C0003868
C0006657,C0009766
C0771311,C0020594
C0024476,C0855095
C0288792,C4543165
C1434792,C0018802
C0036071,C0035086
C0062076,C0040896
C3502652,C5392833
C0063041,C0553576
C4726929,C2711653
C0031469,C0043037
C0025605,C0042571
C0025219,C0008311
C0015879,C0026946
C0021658,C0275959
C0094813,C0004945
C0073372,C0153188
C3886460,C0020503
C0039955,C0578870
C0014025,C0424620
C1691209,C0581392
C0015491,C1283620
C0137996,C0746102
C0031990,C0162533
C0030899,C0152936
C0030049,C0018022
C0043031,C0393819
C0001551,C0006271
C1567753,C1274988
C0025942,C0006309
C0663351,C0162627
C0060135,C1608973
C0085208,C0016436
C3853822,C1536220
C4279601,C0221765
C0060657,C0002880
C0537270,C0349506
C0961965,C0002453
C0070620,C0002895
C0027996,C1261473
C0032912,C1868889
C0012968,C0272285
C0011145,C0406486
C0242912,C0004945
C4519323,C4722085
C0591251,C0040517
C0039865,C0006848
C0065180,C1292758
C0010620,C0267509
C0282556,C0004030
C0058389,C2316304
C0281666,C0740394
C0004259,C0010308
C0011707,C0043250
C0064870,C0079487
C0003211,C0238067
C1700683,C0019163
C0593802,C0040954
C0007560,C0263338
C0013983,C0730285
C2930764,C0042135
C0005578,C0018378
C0075870,C0010823
C0016368,C0025295
C0072857,C0020651
C0034417,C1142420
C0013036,C0022951
C0015011,C0022104
C0004482,C0343467
C0070525,C0020459
C0072973,C0009443
C0025241,C0018190
C0026457,C0009766
C2606556,C1527383
C4279743,C0079773
C0718050,C0008679
C0040372,C0006181
C0003385,C0333519
C0040987,C0030785
C0915142,C0043144
C0025624,C0030578
C0015980|3439,C0151714
C0249458,C0153246
C2348248,C0398623
C0006681,C1384589
C0058344,C0033246
C0243449,C0268490
C4694272,C0275550
C0038326,C1800706
C3657270,C0339143
C0052761,C1961099
C0038633,C0019069
C1321596,C0037763
C0031184,C0020615
C0038766,C1274228
C0725101,C0854215
C3817397,C0276648
C0065517,C2973725
C0055461,C0392171
C0040209,C0158371
C0253563,C0085681
C2350656,C0750979
C0016225,C0029442
C0304604,C0035335
C0037766,C0587044
C0058978,C0038220
C0004482,C0270458
C3653501,C0342257
C0027302,C0030783
C3713860,C0751967
C2606556,C2711180
C1445625,C0025874
C0379149,C0022951
C0040989,C0034155
C0108342,C0024117
C0085272,C0024291
C0023992,C0271790
C0030071,C0035204
C0030140,C0275804
C0007974,C1318543
C3886623,C0276075
C2699179,C0036472
C0026078,C0036337
C0076181,C0006840
C0169964,C0043388
C0027235,C1720498
C0024027,C0153027
C1172734,C0032302
C0003015,C0546837
C0059623,C1563054
C0037134,C0085682
C0376541,C0041321
C0005382,C0002171
C0243192,C0679225
C0032952,C0011633
C0027348,C0019189
C0024778,C0349734
C1171274,C4040491
C1721339,C0010308
C1134558,C0010481
C4310440,C0035235
C0030812,C0002395
C1302054,C0007780
C1311070,C0031154
C2353244,C0043388
C0075429,C0014549
C0025854,C0043388
C0003620,C0242429
C0064263,C0524851
C3696416,C0241910
C4720053,C0849907
C0071304,C0220994
C2987716,C0154640
C0540694,C1609538
C0903411,C0558595
C3501358,C0023646
C0206460,C0346993
C1134681,C0276075
C0008947,C0003950
C0013015,C0040560
C0068980,C0740441
C0302583,C0149925
C4519229,C1273489
C0046100,C0027497
C4291320,C0559470
C0022267,C0006277
C0027996,C0700502
C0004499,C0085436
C4547051,C2717961
C0012341,C0022575
C0034410,C0497327
C0003009,C0268108
C1512474,C0275761
C0008777,C0039614
C1530889,C1531702
C0040879,C1562543
C0717900,C0010930
C0050436,C0423234
C0069709,C0271084
C1145760,C1720538
C0066535,C2747816
C0103045,C0029104
C0123677,C0270425
C0078839,C0032290
C0054249,C2717961
C0059714,C0013404
C0020316,C0014173
C0771311,C0014358
C0032950,C0020461
C1268567,C0151874
C0386393,C0152945
C0009077,C0037195
C0037134,C2887088
C0537894,C0423234
C0064870,C0030568
C1619629,C0154246
C4519229,C0570328
C0005013,C0349719
C0060926,C0221406
C0038880,C0017536
C0913506,C0858318
C0657912,C0020621
C4317155,C0017665
C1313616,C0006142
C0042679,C0014553
C0030800,C0740394
C0034272,C0010417
C0291140,C0268108
C0033215,C0036262
C4045497,C0011849
C1611934,C0027662
C0165603,C3163805
C0022251,C0021116
C0006686,C0271623
C0380393,C3163899
C0051511,C0153303
C0042866,C0221002
C0732165|6750,C0002171
C0907160,C4708088
C4080009,C0036262
C0054340,C0013884
C0056077,C0221765
C0014027,C0011854
C1880735,C0038220
C0005330,C0021364
C0965618,C0042510
C0055467,C0042135
C0073917,C0005697
C0037707,C0040954
C0016294,C0152946
C0771957,C0149523
C0005320,C1827687
C0002333,C0019202
C0010980,C0013369
C0076126,C0018671
C0072865,C0042963
C0068700,C0546837
C0039925,C0206062
C0076195,C0747256
C0286819,C0024301
C2001271,C0015371
C0001465,C0002792
C1997549,C0206062
C0018033,C0039128
C0052940,C0035468
C0032623,C0278678
C0376607,C1274470
C1881172,C0338396
C0002932,C0022548
C0916062,C0030567
C0025387,C0272230
C1441129,C1096562
C0073372,C0878544
C0129975,C0010543
C3653320,C0272230
C4045491,C0272230
C0068314,C0027051
C0008947,C1142132
C0051696,C0870082
C0065832,C0271578
C0008929,C0577690
C0004259,C1384606
C0041190,C0349464
C0016278,C0153246
C0014582,C0008350
C0016610,C0025007
C0253563,C0393772
C5848169,C0150055
C3272698,C1306835
C1134681,C0034886
C0540623,C0342634
C0383429,C0040021
C0063584,C2711180
C0063041,C0001144
C0003195,C0001261
C0057610,C0276535
C0599685,C0349464
C0016410,C1692886
C1373120,C0010418
C0057626,C0341439
C0299792,C0221032
C0024977,C0341558
C0069488,C0009450
C0206255,C0243002
C4064080,C0038395
C0076115,C0008311
C0936139,C0018802
C0002658,C0017178
C0074774,C0275566
C0028053,C0004610
C0913506,C0563269
C0076804,C0233794
C3852671,C1444855
C0025887,C0424620
C0040616,C2733595
C2346836,C0027819
C0005013,C0268124
C4055380,C0085438
C1957370,C0023440
C0772241,C0152499
C0000946,C0023886
C0032623,C0023281
C3658667,C0085649
C0040869,C0041234
C0246415,C0276089
C3848532,C0153225
C0024547,C0206682
C0571665,C0024440
C0022251,C0151908
C0001927,C0242350
C0075503,C0267055
C1565316,C0001126
C0142971,C0238463
C0063322,C0008325
C0025381,C0019243
C3661450,C0036421
C3255208,C0002871
C0047625,C0267055
C0069454,C1704431
C0030049,C0086445
C0903898,C0027796
C0052946,C0342543
C0064906,C0949690
C0257343,C0271790
C0005098,C0442867
C3177235,C0033038
C0033429,C0014544
C0717758,C1096063
C1113707,C0019061
C0914729,C0221154
C4505511,C0027947
C2930762,C0405580
C0142971,C2584877
C4519273,C0013537
C0005035,C0729772
C0762737,C0024535
C0251504,C0002986
C0073374,C0006118
C0040864,C0155862
C0249582,C0917798
C3852726,C0038437
C0286738,C0162311
C0012191,C0085083
C0025376,C5392833
C0079466,C0393735
C0286738,C4288754
C0048808,C0151467
C4301626,C0014518
C0058371,C0149523
C0000948,C0341439
C4033447,C0162565
C0121902,C0020542
C0078569,C0002994
C2699709,C0149721
C0010927,C0079773
C0003364,C1960764
C0073631,C0009806
C0376541|2056,C0043208
C0004482,C0406326
C0873165,C0153303
C0050066,C0024143
C4691680,C0155264
C0033487,C1960925
C0086130,C0238013
C0772395,C0014549
C0023556,C0024117
C0903898,C2931788
C1693912,C0339296
C0010523,C0040147
C1098320,C0030848
C0029193,C0009377
C2986924,C0243002
C0002563,C0152499
C0092801,C1278807
C1144709,C0086227
C0059868,C0153188
C0245194,C1828079
C0011479,C2239176
C0000981,C0004623
C0092801,C0020503
C0025033,C0520676
C0015021,C0007129
C0024477,C0342257
C0064263,C0006846
C4688747,C0024115
C0011812,C0014544
C3852920,C0854328
C4279587,C1274323
C2744790,C0035235
C0038148,C0043388
C0077539,C0039614
C0035608,C0472713
C0907349,C0042870
C1699926,C0024894
C0206460,C0409818
C1313386,C0033845
C0064164,C0338908
C0058895,C0079487
C0038710,C2887096
C0054340,C0347950
C0039955,C0729586
C0015837,C0007194
C2719767,C0025323
C0011812,C0010346
C3273711,C0854248
C0033148,C1328504
C0076890,C0020473
C0027329,C0858318
C0006644,C0040156
C0033306,C0149922
C0002371,C0243001
C2351042,C0587044
C0085173,C0524702
C4301781,C0153579
C0042210,C1536220
C0031444,C0392164
C0053225,C0026961
C0059688,C0040034
C2721771,C0028043
C0016375,C0015652
C0018026,C0000880
C0872913,C0155814
C0002644,C0040259
C0016351,C0030757
C1562292,C0039263
C0066418,C0858321
C0006834,C1145670
C0059623,C0238111
C0078794,C0085166
C0937950,C0035235
C0011812,C0343337
C0354604,C1096063
C0022635,C0346976
C1135662,C0343065
C0055881,C1276801
C0001551,C0023479
C1999375,C0409818
C0066805,C0014175
C3272640,C0007115
C0065636,C0034067
C0137996,C0272293
C1684405,C0520577
C0010137,C0025293
C0527316,C2887084
C0023607,C0085631
C0032950,C0238425
C4522682,C0032269
C1678805,C2215257
C0218986,C2887088
C0771221,C0023473
C4056441,C0018799
C0286819,C0087086
C1518041,C0007820
C0071330,C0524702
C2364481,C0339968
C0054836,C0276653
C2983945,C1960925
C0126174,C0018790
C1306772,C0030590
C0287721,C0009806
C0003364,C0694549
C3653146,C0156543
C0035100|5972,C0700053
C3652561,C0750197
C0063584,C0010823
C4055380,C0019212
C0016366,C0343730
C3885068,C0042165
C0672596,C0275804
C0031392,C0020635
C0075770,C0341950
C0163557,C0206504
C0537270,C0042963
C3712232,C0041351
C0071132,C0010666
C0022614,C0023241
C0053229,C0030590
C0002555,C0153289
C0070585,C0275555
C0060825,C0024530
C2000261,C0275566
C4043480,C0023381
C0246415,C0242362
C0075632,C0155880
C0053071,C0035585
C1881172,C0178416
C0037135,C0042135
C4079805,C4038730
C0073601,C0684256
C0872285,C0034735
C0003440,C0004238
C0003442,C0271152
C0750848,C0033860
C0065180,C0153240
C0031392,C0268821
C0065936,C0002871
C0071097,C0006846
C1722267,C0409818
C0064906,C0232940
C1955474,C0376358
C0008294,C4288754
C1998098,C0740394
C2001572,C0348898
C0040382,C0002453
C0092801,C0023381
C0002371,C0275665
C1882065,C0022575
C1956280,C0398686
C0041942,C0936215
C1271481,C0155749
C0018165,C0206526
C0082608,C0276754
C4033447,C0013238
C0071105,C0280324
C0057258,C0085132
C0010547,C0232940
C0015021,C0034686
C4080053,C0038525
C3886731,C0007129
C0020740,C0347950
C2826065,C0010709
C0021027,C0038463
C0031935,C0015371
C0012384,C0034186
C4325235,C0238217
C0053526,C0152965
C0216660,C1827301
C0015980,C0013604
C1135662,C0005940
C0965390,C0153246
C0070570,C0234119
C0025631,C0011581
C0033511,C0079774
C0031957,C0002170
C4056441,C0033581
C0032334,C2349261
C0060240,C0002736
C4301607,C0019880
C0962517,C0155804
C0066412,C0014175
C0075503,C0206247
C0535459,C0005747
C0006657,C0577708
C0012010,C0751964
C0296800,C0267436
C3886460,C3163899
C0165590,C0014733
C3489748,C0024138
C0000948,C0268124
C2828299,C1623040
C1562036,C0524702
C0003440,C1140680
C2974540,C0751074
C4309207,C0031946
C3195420,C2887084
C1144709,C0013264
C0018026,C0030848
C0030812,C0236830
C2934193,C1384589
C0015505,C0456103
C0000618,C3875321
C0016360,C0029443
C4704728,C0017536
C0004521,C0014544
C0046948,C0014356
C0003001,C0043116
C0254119,C0035235
C0040263,C0030785
C0042646,C1261256
C0002711,C0013264
C0055723,C0267509
C1721377,C1960639
C0165590,C0002170
C0031935,C0018133
C0595267,C0019187
C0018061,C0032987
C0016778,C0220989
C0245109,C0152946
C0287041,C0270736
C0936148,C0153195
C4522682,C0264515
C0057144,C0570328
C1533126,C0003492
C0220578,C0278678
C0031184,C0343467
C0003209,C0079487
C0016298,C0002171
C0299792,C0221765
C0041037,C0033038
C0033493,C1960639
C0020934,C0012546
C0002272,C1274470
C0071304,C0016412
C0031849,C0343804
C3502471,C0686347
C0075632,C0035579
C0028902,C0264716
C0286402,C1704272
C4317155,C0014550
C0076295,C0572583
C0008806,C0271638
C0039840,C0948441
C0913246,C0019202
C0025741,C0024790
C0059868,C0152973
C0893761,C0042384
C0534301,C0040021
C0246269,C3203356
C1142738,C0025874
C0123047,C0474368
C0065879,C0040259
C1451502,C0013882
C0001648,C0034734
C0074714,C0206247
C0065760,C0020557
C1619629,C1140680
C0003442,C0014544
C0527316,C1274321
C2000261,C0553662
C0030092,C0008354
C0003299,C0342527
C0257685,C0243001
C0070455,C0238644
C0016295,C3203356
C4726765,C0686068
C0907349,C0027662
C0058446,C0019112
C2713595,C0009377
C0209368,C0150055
C0005038,C0019360
C0360172,C1274469
C1871526,C1704272
C0052429,C1800706
C4056441,C1541061
C0053881,C0017612
C0006280,C0339498
C1722267,C0275959
C3661283,C0018802
C0016967,C0022408
C3848532,C0276758
C0042670,C0948896
C0016018,C0004245
C0540623,C0281361
C1506770,C0017168
C0039601,C0154301
C1302054,C0003862
C0066412,C0031572
C0085217,C0022073
C0304604,C0040028
C0762737,C3163805
C0017845,C0001263
C0851342,C0040188
C0005740,C0014179
C1566826,C0398686
C0600901,C1761609
C0243192,C0019212
C0070549,C0032987
C0216660,C0026705
C0041249,C0423673
C1690432,C0155213
C0016245,C0003469
C0032143,C0151482
C3864824,C0021141
C2933904,C0035309
C1955474,C0339498
C0034665,C0009186
C3652604,C0032914
C0069590,C0042847
C0615823,C0022661
C0026088,C0007820
C2744960,C0019202
C0002575,C0039483
C0012694,C0005683
C0060400,C0037354
C0053105,C0152486
C0087161,C0275556
C0069739,C0085652
C0886658,C0008049
C2607886,C0038034
C0008196,C0152499
C0061851,C0035204
C0041942,C0570328
C0062076,C0393764
C0353697,C0342634
C0301374,C0276089
C0015491,C0030446
C0033568,C1800706
C0038148,C1278807
C0027353,C1621958
C0040615,C2711180
C4519292,C0400968
C0002932,C0031511
C0003639,C0029401
C0048306,C0025218
C0042845,C0343833
C0893761,C0265110
C0030350,C0085682
C0033148,C0151907
C0033124,C0178416
C1096768,C0010418
C0055147,C1274321
C0012383,C0428974
C1700683,C2937222
C0013084,C4040491
C0030883,C0035243
C0065865,C5192106
C0052752,C0003467
C0015021,C0027145
C0068475,C3854116
C1099677,C0030757
C0062092,C0162316
C0014563,C0024286
C0031448,C0018834
C1619966,C0001511
C0005064,C0025637
C0037494,C0016412
C0022251,C1318559
C0015837,C2960008
C3859426,C1720538
C0393080,C0520909
C0037134,C0003950
C0012319,C0271066
C0001911,C0855095
C0007561,C0152967
C1832027,C0015503
C4287804,C1997351
C0040613,C0023467
C0032334,C0267509
C0064263,C0549398
C0061387,C2267227
C4726799,C1384606
C0287041,C0028326
C0291772,C0577709
C0003445,C1275126
C4726765,C0858318
C0216231,C2887084
C0537270,C0031099
C4688747,C1301363
C0031412,C0162836
C0070525,C2931187
C0053105,C1632842
C0528166,C0339143
C2986924,C0175167
C0036581,C0004623
C0071972,C0700345
C1831808,C0275556
C0040349,C0030757
C0006809,C0043037
C0002771,C0027849
C0357126,C0152973
C0060241,C0339968
C0016778,C0018802
C0010980,C0033038
C0879427,C0406482
C0031957,C0002874
C0075870,C0159020
C3653122,C0036690
C0076195,C0241310
C0029309,C0276088
C0038766,C0278987
C0028365,C0011974
C0114771,C0010930
C0025644,C0155860
C4310578,C0595921
C0068485,C0019196
C0072857,C0005586
C0012525,C0029453
C0286382,C0155862
C0771040,C0036117
C1098320,C0263283
C1176315,C0153188
C0085174,C0010691
C0038317,C0018801
C0012582,C0152973
C0393080,C0011644
C0062103,C0020502
C0031849,C0034013
C2343589,C0007785
C0904505,C0271578
C1512474,C0342257
C0003009,C0014173
C0004969,C0040558
C0965390,C0027819
C0014964,C1562543
C1144149,C1692886
C1176316,C0039614
C0069590,C0342881
C0073085,C0010417
C0005025,C0751434
C0011824,C0031046
C0005064,C1096063
C0024056,C0022573
C1453933,C0152068
C0015879,C0269398
C4743552,C0022340
C0007561,C0153685
C3661282,C1142536
C0037533,C0010200
C0039902,C0276064
C4505936,C3163805
C0063449,C0339293
C1449704,C0155919
C0011707,C0025218
C0209315,C0858321
C0051150,C0686510
C0003639,C0017178
C0032613,C0021116
C0066535,C0036508
C0379199,C0349649
C1449704,C0020550
C4688747,C0017418
C0032483,C0038363
C0014963,C1272017
C0756081,C1384606
C0040263,C0037763
C0002932,C0087086
C2930696,C0011860
C0249458,C1260917
C4549503,C0023827
C2742503,C0027721
C1876229,C1262117
C0004499,C0004945
C0068333,C3661921
C0019168,C0206062
C0173083,C0151467
C4519317,C0024141
C0171023,C0566602
C2350866,C0085083
C0030520,C0030848
C0071330,C0264115
C0772089,C3203547
C4726970,C2887096
C1567753,C0001175
C0753287,C0155213
C0030812,C0032749
C0016564,C0276085
C0071129,C0002874
C0378466,C0023860
C0016384,C0524909
C0016610,C4275067
C0030125,C0040261
C1872109,C0004030
C0050940,C0038379
C0004599,C0154301
C0052772,C0867389
C3490795,C0019212
C4317244,C0010346
C0014405,C0007222
C0025029,C0406526
C0060241,C0029001
C0029105,C0032897
C0001644,C1260915
C2346836,C0023440
C0003639,C0406326
C0527189,C1704231
C4055417,C0018099
C0526058,C3163899
C0036078,C0029104
C3885068,C0041408
C1171274,C0009319
C0039663,C0005940
C0000992,C0019080
C0071132,C0006325
C1171274,C2267231
C0003204,C0149966
C0025854,C2267227
C0008783,C0235063
C0077004,C0155877
C0537670,C0262399
C0531483,C0850149
C0069709,C1632842
C1271481,C0156543
C4519273,C0030567
C0074246,C0024198
C0129022,C0029443
C0027302,C0520679
C0304497,C0700053
C0008809,C0028754
C0107994,C0272293
C0051923,C1384514
C0065636,C0038013
C0050940,C1561828
C0771040,C0041341
C0376560,C0014347
C0020306,C0020676
C0050436,C0155213
C0034085,C0002382
C0971579,C0156393
C0031444,C0151907
C0040209,C0022735
C0039871,C0041228
C4291409,C0028326
C0066522,C0027773
C0282386,C0034686
C0008425,C0026918
C0048897,C0006434
C0536495,C0023449
C4078312,C0019372
C0937851,C0032290
C1870115,C0001175
C0770343,C0011581
C4078701,C0016627
C2973895,C0005743
C0354100,C0276926
C0142971,C0679225
C4524703,C0007820
C4329353,C0740391
C0017132,C0349636
C0245561,C0035435
C2000145,C0002874
C3886623,C0151907
C0053071,C0085083
C0000618,C0261439
C0007738,C1260899
C0036079,C0016867
C0971579,C0021141
C0004969,C0040553
C0065199,C0005587
C0040165,C0856695
C0391001,C0020458
C0012050,C0153227
C0982327,C0009088
C2699179,C0003467
C1718097,C0271638
C0016298,C0919659
C0001644,C0151970
C0012384,C0024588
C0012288,C0021603
C0700546,C0156677
C0074391,C0278678
C0032952,C0042548
C0733796,C0035597
C0127615,C0018213
C0066805,C0027424
C0007404,C0398686
C1268567,C0242855
C0012383,C0001125
C0005038,C0035222
C4519728,C1608973
C0006400,C1868889
C0025644,C0152171
C4519428,C2316212
C0021978,C0026705
C0031412,C0014179
C0077274,C0276725
C0002556,C0238067
C0354100,C0024586
C0011812,C0029456
C3501358,C0010032
C0030873,C0020594
C0002641,C1275684
C0037098,C0085166
C2983838,C0231528
C0015620,C0031485
C4045501,C0006666
C1742789,C0022602
C0123043,C0878544
C0073372,C0008679
C0069392,C0343386
C0071839,C2239176
C0573951,C0022661
C0014710,C0155440
C1678805,C0009770
C0216784,C0011860
C3492889,C0019212
C1508750,C0010417
C0069628,C0040147
C0070325,C0347950
C1318700,C2937225
C0054015,C0014836
C0243237,C0349790
C0032601,C0001511
C0142825,C0030499
C2828290,C0393772
C0145106,C0011630
C2353244,C0027022
C0040374,C0014547
C0051511,C0862889
C0002575,C0032617
C1257987,C0037763
C0065180,C0037763
C0014582,C0345904
C0059865,C0275982
C1453642,C0035335
C1172636,C0341697
C1449680,C0041351
C0078643,C0020458
C1958126,C0019345
C4507236,C1276092
C0165921,C0221406
C0000545,C0349636
C0907402,C0006325
C0065374,C0029453
C0253563,C0040896
C5435024,C0034012
C0732611,C4708088
C2974540,C0745138
C0022642,C1609538
C0123047,C0426639
C2698706,C0043208
C0035976,C0393760
C0063433,C0409959
C2586675,C0030319
C0002771,C0276064
C1831808,C0018621
C0009074,C2316304
C0004599,C0001824
C0005041,C0231528
C0002403,C0019693
C3501358,C0033774
C0020316,C0553580
C2699709,C0524688
C4033631,C0002453
C0032952,C0041321
C0016343,C0019187
C0005116,C0341503
C1373120,C0023241
C0085237,C0220987
C0289884,C0234974
C0025746,C1761609
C0754188,C1321756
C2745274,C0024586
C0040613,C0042510
C0066928,C0008489
C0060504,C0020461
C0082607,C0019088
C0092777,C0002395
C0041040,C1269683
C0937846,C0003864
C0011015,C0000880
C0262965,C0016053
C0914729,C1274321
C0033567,C0233794
C1869620,C0393764
C4519317,C0392171
C1869620,C0016204
C0033308,C0004943
C0005308,C0276648
C0103045,C0005587
C0024477,C0751122
C0008287,C0268821
C0032831,C1960924
C4287815,C0702166
C0007551,C0008526
C0354604,C0393772
C0971579,C2887084
C3657824,C1135868
C0012228,C0040425
C0606070,C0021355
C0025644,C0014752
C4519199,C0406326
C0066535,C0032994
C3642427,C1868889
C0913506,C3536984
C0031412,C0031190
C0030557,C0472713
C0026056,C0007137
C0066282,C0343402
C0068314,C0036992
C0065636,C0011268
C0078569,C2887084
C0068395,C0014544
C0528023,C0343386
C0075783,C0019360
C2586675,C0040921
C4078312,C0152253
C0296800,C0003872
C0005301,C0007138
C0114875,C0949691
C0036579,C0153254
C0013036,C1269683
C0961965,C0020445
C3852217,C0564750
C0596087,C0007134
C3658706,C0010200
C0376637,C2363973
C0040869,C0019348
C0016374,C0032305
C1120110,C0009768
C0022265,C0856169
C0965618,C0008370
C0011276,C0007785
C0002607,C0010666
C0530801,C0041227
C0251504,C0017531
C0757422,C0036992
C0909381,C1134719
C0054820,C0085436
C0354604,C0520909
C1704271,C0029001
C2698448,C1134719
C0012341,C0854211
C2714632,C0400968
C0072768,C1318543
C1562036,C0011882
C0772056,C0021053
C4688584,C0019342
C0128513,C0220987
C0025684,C0025517
C0014310,C2584877
C0047625,C0155880
C0030040,C1261256
C0006711,C0038160
C0529351,C0085394
C0055711,C0007193
C2743630,C0036130
C0063077,C0024894
C1313386,C0282488
C4086553,C0220994
C0216784,C1096063
C0042210,C0002831
C0002932,C0013390
C0937932,C0494475
